date	subject	eventType	object
2009-12-01	Soyuz_TMA-15	ARRIVES	Earth
2009-12-20	Soyuz_TMA-17_Spacecraft	SUPPORTS	Soyuz_TMA-17
2009-12-20	Timothy_Creamer	JOINS	Soyuz_TMA-17
2009-12-20	Soichi_Noguchi	JOINS	Soyuz_TMA-17
2009-12-20	Oleg_Kotov	JOINS	Soyuz_TMA-17
2009-12-20	Soyuz_TMA-17	DEPARTS	Earth
2009-12-20	Soyuz_TMA-17	ARRIVES	LEO
2009-12-22	Soyuz_TMA-17_Spacecraft	SUPPORTS	International_Space_Station
2009-12-22	Timothy_Creamer	JOINS	International_Space_Station
2009-12-22	Soichi_Noguchi	JOINS	International_Space_Station
2009-12-22	Oleg_Kotov	JOINS	International_Space_Station
2010-02-08	Space_Shuttle_Endeavour	SUPPORTS	STS-130
2010-02-08	Tranquility	SUPPORTS	STS-130
2010-02-08	Cupola	SUPPORTS	STS-130
2010-02-08	Terry_W._Virts	JOINS	STS-130
2010-02-08	Stephen_K._Robinson	JOINS	STS-130
2010-02-08	Robert_L._Behnken	JOINS	STS-130
2010-02-08	Nicholas_Patrick	JOINS	STS-130
2010-02-08	Kathryn_P._Hire	JOINS	STS-130
2010-02-08	George_D._Zamka	JOINS	STS-130
2010-02-08	STS-130	DEPARTS	Earth
2010-02-08	STS-130	ARRIVES	LEO
2010-02-10	Space_Shuttle_Endeavour	SUPPORTS	International_Space_Station
2010-02-10	Tranquility	SUPPORTS	International_Space_Station
2010-02-10	Cupola	SUPPORTS	International_Space_Station
2010-02-10	Terry_W._Virts	JOINS	International_Space_Station
2010-02-10	Stephen_K._Robinson	JOINS	International_Space_Station
2010-02-10	Robert_L._Behnken	JOINS	International_Space_Station
2010-02-10	Nicholas_Patrick	JOINS	International_Space_Station
2010-02-10	Kathryn_P._Hire	JOINS	International_Space_Station
2010-02-10	George_D._Zamka	JOINS	International_Space_Station
2010-02-20	Space_Shuttle_Endeavour	SUPPORTS	STS-130
2010-02-20	Terry_W._Virts	JOINS	STS-130
2010-02-20	Stephen_K._Robinson	JOINS	STS-130
2010-02-20	Robert_L._Behnken	JOINS	STS-130
2010-02-20	Nicholas_Patrick	JOINS	STS-130
2010-02-20	Kathryn_P._Hire	JOINS	STS-130
2010-02-20	George_D._Zamka	JOINS	STS-130
2010-02-22	STS-130	DEPARTS	LEO
2010-02-22	STS-130	ARRIVES	Earth
2010-03-18	Soyuz_TMA-16_Spacecraft	SUPPORTS	Soyuz_TMA-16
2010-03-18	Maksim_Surayev	JOINS	Soyuz_TMA-16
2010-03-18	Jeffrey_Williams_(astronaut)	JOINS	Soyuz_TMA-16
2010-03-18	Soyuz_TMA-16	DEPARTS	LEO
2010-03-18	Soyuz_TMA-16	ARRIVES	Earth
2010-04-02	Soyuz_TMA-18_Spacecraft	SUPPORTS	Soyuz_TMA-18
2010-04-02	Tracy_Caldwell_Dyson	JOINS	Soyuz_TMA-18
2010-04-02	Mikhail_Korniyenko	JOINS	Soyuz_TMA-18
2010-04-02	Aleksandr_Skvortsov_(cosmonaut)	JOINS	Soyuz_TMA-18
2010-04-02	Soyuz_TMA-18	DEPARTS	Earth
2010-04-02	Soyuz_TMA-18	ARRIVES	LEO
2010-04-04	Soyuz_TMA-18_Spacecraft	SUPPORTS	International_Space_Station
2010-04-04	Tracy_Caldwell_Dyson	JOINS	International_Space_Station
2010-04-04	Mikhail_Korniyenko	JOINS	International_Space_Station
2010-04-04	Aleksandr_Skvortsov_(cosmonaut)	JOINS	International_Space_Station
2010-04-05	Space_Shuttle_Discovery	SUPPORTS	STS-131
2010-04-05	Stephanie_D._Wilson	JOINS	STS-131
2010-04-05	Richard_Mastracchio	JOINS	STS-131
2010-04-05	Naoko_Yamazaki	JOINS	STS-131
2010-04-05	James_Dutton_(astronaut)	JOINS	STS-131
2010-04-05	Dorothy_M._Metcalf-Lindenburger	JOINS	STS-131
2010-04-05	Clayton_Anderson	JOINS	STS-131
2010-04-05	Alan_G._Poindexter	JOINS	STS-131
2010-04-05	STS-131	DEPARTS	Earth
2010-04-05	STS-131	ARRIVES	LEO
2010-04-07	Space_Shuttle_Discovery	SUPPORTS	International_Space_Station
2010-04-07	Stephanie_D._Wilson	JOINS	International_Space_Station
2010-04-07	Richard_Mastracchio	JOINS	International_Space_Station
2010-04-07	Naoko_Yamazaki	JOINS	International_Space_Station
2010-04-07	James_Dutton_(astronaut)	JOINS	International_Space_Station
2010-04-07	Dorothy_M._Metcalf-Lindenburger	JOINS	International_Space_Station
2010-04-07	Clayton_Anderson	JOINS	International_Space_Station
2010-04-07	Alan_G._Poindexter	JOINS	International_Space_Station
2010-04-20	Space_Shuttle_Discovery	SUPPORTS	STS-131
2010-04-20	Stephanie_D._Wilson	JOINS	STS-131
2010-04-20	Richard_Mastracchio	JOINS	STS-131
2010-04-20	Naoko_Yamazaki	JOINS	STS-131
2010-04-20	James_Dutton_(astronaut)	JOINS	STS-131
2010-04-20	Dorothy_M._Metcalf-Lindenburger	JOINS	STS-131
2010-04-20	Clayton_Anderson	JOINS	STS-131
2010-04-20	Alan_G._Poindexter	JOINS	STS-131
2010-04-20	STS-131	DEPARTS	LEO
2010-04-20	STS-131	ARRIVES	Earth
2010-05-14	Space_Shuttle_Atlantis	SUPPORTS	STS-132
2010-05-14	Rassvet	SUPPORTS	STS-132
2010-05-14	Stephen_G._Bowen	JOINS	STS-132
2010-05-14	Piers_J._Sellers	JOINS	STS-132
2010-05-14	Michael_T._Good	JOINS	STS-132
2010-05-14	Kenneth_Ham	JOINS	STS-132
2010-05-14	Garrett_Reisman	JOINS	STS-132
2010-05-14	Dominic_A._Antonelli	JOINS	STS-132
2010-05-14	STS-132	DEPARTS	Earth
2010-05-14	STS-132	ARRIVES	LEO
2010-05-16	Space_Shuttle_Atlantis	SUPPORTS	International_Space_Station
2010-05-16	Rassvet	SUPPORTS	International_Space_Station
2010-05-16	Stephen_G._Bowen	JOINS	International_Space_Station
2010-05-16	Piers_J._Sellers	JOINS	International_Space_Station
2010-05-16	Michael_T._Good	JOINS	International_Space_Station
2010-05-16	Kenneth_Ham	JOINS	International_Space_Station
2010-05-16	Garrett_Reisman	JOINS	International_Space_Station
2010-05-16	Dominic_A._Antonelli	JOINS	International_Space_Station
2010-05-23	Space_Shuttle_Atlantis	SUPPORTS	STS-132
2010-05-23	Stephen_G._Bowen	JOINS	STS-132
2010-05-23	Piers_J._Sellers	JOINS	STS-132
2010-05-23	Michael_T._Good	JOINS	STS-132
2010-05-23	Kenneth_Ham	JOINS	STS-132
2010-05-23	Garrett_Reisman	JOINS	STS-132
2010-05-23	Dominic_A._Antonelli	JOINS	STS-132
2010-05-26	STS-132	DEPARTS	LEO
2010-05-26	STS-132	ARRIVES	Earth
2010-06-02	Soyuz_TMA-17_Spacecraft	SUPPORTS	Soyuz_TMA-17
2010-06-02	Timothy_Creamer	JOINS	Soyuz_TMA-17
2010-06-02	Soichi_Noguchi	JOINS	Soyuz_TMA-17
2010-06-02	Oleg_Kotov	JOINS	Soyuz_TMA-17
2010-06-02	Soyuz_TMA-17	DEPARTS	LEO
2010-06-02	Soyuz_TMA-17	ARRIVES	Earth
2010-06-15	Soyuz_TMA-19_Spacecraft	SUPPORTS	Soyuz_TMA-19
2010-06-15	Shannon_Walker	JOINS	Soyuz_TMA-19
2010-06-15	Fyodor_Yurchikhin	JOINS	Soyuz_TMA-19
2010-06-15	Douglas_H._Wheelock	JOINS	Soyuz_TMA-19
2010-06-15	Soyuz_TMA-19	DEPARTS	Earth
2010-06-15	Soyuz_TMA-19	ARRIVES	LEO
2010-06-17	Soyuz_TMA-19_Spacecraft	SUPPORTS	International_Space_Station
2010-06-17	Shannon_Walker	JOINS	International_Space_Station
2010-06-17	Fyodor_Yurchikhin	JOINS	International_Space_Station
2010-06-17	Douglas_H._Wheelock	JOINS	International_Space_Station
2010-09-25	Soyuz_TMA-18_Spacecraft	SUPPORTS	Soyuz_TMA-18
2010-09-25	Tracy_Caldwell_Dyson	JOINS	Soyuz_TMA-18
2010-09-25	Mikhail_Korniyenko	JOINS	Soyuz_TMA-18
2010-09-25	Aleksandr_Skvortsov_(cosmonaut)	JOINS	Soyuz_TMA-18
2010-09-25	Soyuz_TMA-18	DEPARTS	LEO
2010-09-25	Soyuz_TMA-18	ARRIVES	Earth
2010-10-07	Soyuz_TMA-01M_Spacecraft	SUPPORTS	Soyuz_TMA-01M
2010-10-07	Scott_Kelly_(astronaut)	JOINS	Soyuz_TMA-01M
2010-10-07	Oleg_Skripochka	JOINS	Soyuz_TMA-01M
2010-10-07	Aleksandr_Kaleri	JOINS	Soyuz_TMA-01M
2010-10-07	Soyuz_TMA-01M	DEPARTS	Earth
2010-10-07	Soyuz_TMA-01M	ARRIVES	LEO
2010-10-09	Soyuz_TMA-01M_Spacecraft	SUPPORTS	International_Space_Station
2010-10-09	Scott_Kelly_(astronaut)	JOINS	International_Space_Station
2010-10-09	Oleg_Skripochka	JOINS	International_Space_Station
2010-10-09	Aleksandr_Kaleri	JOINS	International_Space_Station
2010-11-26	Soyuz_TMA-19_Spacecraft	SUPPORTS	Soyuz_TMA-19
2010-11-26	Shannon_Walker	JOINS	Soyuz_TMA-19
2010-11-26	Fyodor_Yurchikhin	JOINS	Soyuz_TMA-19
2010-11-26	Douglas_H._Wheelock	JOINS	Soyuz_TMA-19
2010-11-26	Soyuz_TMA-19	DEPARTS	LEO
2010-11-26	Soyuz_TMA-19	ARRIVES	Earth
2010-12-15	Soyuz_TMA-20_Spacecraft	SUPPORTS	Soyuz_TMA-20
2010-12-15	Paolo_Nespoli	JOINS	Soyuz_TMA-20
2010-12-15	Dmitri_Kondratyev	JOINS	Soyuz_TMA-20
2010-12-15	Catherine_G._Coleman	JOINS	Soyuz_TMA-20
2010-12-15	Soyuz_TMA-20	DEPARTS	Earth
2010-12-15	Soyuz_TMA-20	ARRIVES	LEO
2010-12-17	Soyuz_TMA-20_Spacecraft	SUPPORTS	International_Space_Station
2010-12-17	Paolo_Nespoli	JOINS	International_Space_Station
2010-12-17	Dmitri_Kondratyev	JOINS	International_Space_Station
2010-12-17	Catherine_G._Coleman	JOINS	International_Space_Station
2011-02-24	Space_Shuttle_Discovery	SUPPORTS	STS-133
2011-02-24	Leonardo	SUPPORTS	STS-133
2011-02-24	Steven_Lindsey	JOINS	STS-133
2011-02-24	Stephen_G._Bowen	JOINS	STS-133
2011-02-24	Nicole_P._Stott	JOINS	STS-133
2011-02-24	Michael_R._Barratt	JOINS	STS-133
2011-02-24	Eric_A._Boe	JOINS	STS-133
2011-02-24	Benjamin_A._Drew	JOINS	STS-133
2011-02-24	STS-133	DEPARTS	Earth
2011-02-24	STS-133	ARRIVES	LEO
2011-02-26	Space_Shuttle_Discovery	SUPPORTS	International_Space_Station
2011-02-26	Leonardo	SUPPORTS	International_Space_Station
2011-02-26	Steven_Lindsey	JOINS	International_Space_Station
2011-02-26	Stephen_G._Bowen	JOINS	International_Space_Station
2011-02-26	Nicole_P._Stott	JOINS	International_Space_Station
2011-02-26	Michael_R._Barratt	JOINS	International_Space_Station
2011-02-26	Eric_A._Boe	JOINS	International_Space_Station
2011-02-26	Benjamin_A._Drew	JOINS	International_Space_Station
2011-03-07	Space_Shuttle_Discovery	SUPPORTS	STS-133
2011-03-07	Steven_Lindsey	JOINS	STS-133
2011-03-07	Stephen_G._Bowen	JOINS	STS-133
2011-03-07	Nicole_P._Stott	JOINS	STS-133
2011-03-07	Michael_R._Barratt	JOINS	STS-133
2011-03-07	Eric_A._Boe	JOINS	STS-133
2011-03-07	Benjamin_A._Drew	JOINS	STS-133
2011-03-09	STS-133	DEPARTS	LEO
2011-03-09	STS-133	ARRIVES	Earth
2011-03-16	Soyuz_TMA-01M_Spacecraft	SUPPORTS	Soyuz_TMA-01M
2011-03-16	Scott_Kelly_(astronaut)	JOINS	Soyuz_TMA-01M
2011-03-16	Oleg_Skripochka	JOINS	Soyuz_TMA-01M
2011-03-16	Aleksandr_Kaleri	JOINS	Soyuz_TMA-01M
2011-03-16	Soyuz_TMA-01M	DEPARTS	LEO
2011-03-16	Soyuz_TMA-01M	ARRIVES	Earth
2011-04-04	Soyuz_TMA-21_Spacecraft	SUPPORTS	Soyuz_TMA-21
2011-04-04	Ronald_J._Garan	JOINS	Soyuz_TMA-21
2011-04-04	Andrei_Borisenko	JOINS	Soyuz_TMA-21
2011-04-04	Aleksandr_Samokutyayev	JOINS	Soyuz_TMA-21
2011-04-04	Soyuz_TMA-21	DEPARTS	Earth
2011-04-04	Soyuz_TMA-21	ARRIVES	LEO
2011-04-06	Soyuz_TMA-21_Spacecraft	SUPPORTS	International_Space_Station
2011-04-06	Ronald_J._Garan	JOINS	International_Space_Station
2011-04-06	Andrei_Borisenko	JOINS	International_Space_Station
2011-04-06	Aleksandr_Samokutyayev	JOINS	International_Space_Station
2011-05-16	Space_Shuttle_Endeavour	SUPPORTS	STS-134
2011-05-16	Roberto_Vittori	JOINS	STS-134
2011-05-16	Michael_Fincke	JOINS	STS-134
2011-05-16	Mark_Kelly_(astronaut)	JOINS	STS-134
2011-05-16	Gregory_H._Johnson	JOINS	STS-134
2011-05-16	Gregory_E._Chamitoff	JOINS	STS-134
2011-05-16	Andrew_J._Feustel	JOINS	STS-134
2011-05-16	STS-134	DEPARTS	Earth
2011-05-16	STS-134	ARRIVES	LEO
2011-05-18	Space_Shuttle_Endeavour	SUPPORTS	International_Space_Station
2011-05-18	Roberto_Vittori	JOINS	International_Space_Station
2011-05-18	Michael_Fincke	JOINS	International_Space_Station
2011-05-18	Mark_Kelly_(astronaut)	JOINS	International_Space_Station
2011-05-18	Gregory_H._Johnson	JOINS	International_Space_Station
2011-05-18	Gregory_E._Chamitoff	JOINS	International_Space_Station
2011-05-18	Andrew_J._Feustel	JOINS	International_Space_Station
2011-05-24	Soyuz_TMA-20_Spacecraft	SUPPORTS	Soyuz_TMA-20
2011-05-24	Paolo_Nespoli	JOINS	Soyuz_TMA-20
2011-05-24	Dmitri_Kondratyev	JOINS	Soyuz_TMA-20
2011-05-24	Catherine_G._Coleman	JOINS	Soyuz_TMA-20
2011-05-24	Soyuz_TMA-20	DEPARTS	LEO
2011-05-24	Soyuz_TMA-20	ARRIVES	Earth
2011-05-30	Space_Shuttle_Endeavour	SUPPORTS	STS-134
2011-05-30	Roberto_Vittori	JOINS	STS-134
2011-05-30	Michael_Fincke	JOINS	STS-134
2011-05-30	Mark_Kelly_(astronaut)	JOINS	STS-134
2011-05-30	Gregory_H._Johnson	JOINS	STS-134
2011-05-30	Gregory_E._Chamitoff	JOINS	STS-134
2011-05-30	Andrew_J._Feustel	JOINS	STS-134
2011-06-01	STS-134	DEPARTS	LEO
2011-06-01	STS-134	ARRIVES	Earth
2011-06-07	Soyuz_TMA-02M_Spacecraft	SUPPORTS	Soyuz_TMA-02M
2011-06-07	Sergey_Volkov_(cosmonaut)	JOINS	Soyuz_TMA-02M
2011-06-07	Satoshi_Furukawa	JOINS	Soyuz_TMA-02M
2011-06-07	Michael_E._Fossum	JOINS	Soyuz_TMA-02M
2011-06-07	Soyuz_TMA-02M	DEPARTS	Earth
2011-06-07	Soyuz_TMA-02M	ARRIVES	LEO
2011-06-09	Soyuz_TMA-02M_Spacecraft	SUPPORTS	International_Space_Station
2011-06-09	Sergey_Volkov_(cosmonaut)	JOINS	International_Space_Station
2011-06-09	Satoshi_Furukawa	JOINS	International_Space_Station
2011-06-09	Michael_E._Fossum	JOINS	International_Space_Station
2011-07-08	Space_Shuttle_Atlantis	SUPPORTS	STS-135
2011-07-08	Sandra_Magnus	JOINS	STS-135
2011-07-08	Rex_J._Walheim	JOINS	STS-135
2011-07-08	Douglas_G._Hurley	JOINS	STS-135
2011-07-08	Christopher_Ferguson	JOINS	STS-135
2011-07-08	STS-135	DEPARTS	Earth
2011-07-08	STS-135	ARRIVES	LEO
2011-07-10	Space_Shuttle_Atlantis	SUPPORTS	International_Space_Station
2011-07-10	Sandra_Magnus	JOINS	International_Space_Station
2011-07-10	Rex_J._Walheim	JOINS	International_Space_Station
2011-07-10	Douglas_G._Hurley	JOINS	International_Space_Station
2011-07-10	Christopher_Ferguson	JOINS	International_Space_Station
2011-07-19	Space_Shuttle_Atlantis	SUPPORTS	STS-135
2011-07-19	Sandra_Magnus	JOINS	STS-135
2011-07-19	Rex_J._Walheim	JOINS	STS-135
2011-07-19	Douglas_G._Hurley	JOINS	STS-135
2011-07-19	Christopher_Ferguson	JOINS	STS-135
2011-07-21	STS-135	DEPARTS	LEO
2011-07-21	STS-135	ARRIVES	Earth
2011-09-16	Soyuz_TMA-21_Spacecraft	SUPPORTS	Soyuz_TMA-21
2011-09-16	Ronald_J._Garan	JOINS	Soyuz_TMA-21
2011-09-16	Andrei_Borisenko	JOINS	Soyuz_TMA-21
2011-09-16	Aleksandr_Samokutyayev	JOINS	Soyuz_TMA-21
2011-09-16	Soyuz_TMA-21	DEPARTS	LEO
2011-09-16	Soyuz_TMA-21	ARRIVES	Earth
2011-09-29	Tiangong-1 Space Station	SUPPORTS	Tiangong-1
2011-09-29	Tiangong-1	DEPARTS	Earth
2011-09-29	Tiangong-1	ARRIVES	LEO
2011-10-31	Shenzhou_8 Spacecraft	SUPPORTS	Shenzhou_8
2011-10-31	Shenzhou_8	DEPARTS	Earth
2011-10-31	Shenzhou_8	ARRIVES	LEO
2011-11-02	Shenzhou_8 Spacecraft	SUPPORTS	Tiangong-1
2011-11-14	Soyuz_TMA-22_Spacecraft	SUPPORTS	Soyuz_TMA-22
2011-11-14	Daniel_C._Burbank	JOINS	Soyuz_TMA-22
2011-11-14	Anton_Shkaplerov	JOINS	Soyuz_TMA-22
2011-11-14	Anatoli_Ivanishin	JOINS	Soyuz_TMA-22
2011-11-14	Soyuz_TMA-22	DEPARTS	Earth
2011-11-14	Soyuz_TMA-22	ARRIVES	LEO
2011-11-16	Soyuz_TMA-22_Spacecraft	SUPPORTS	International_Space_Station
2011-11-16	Daniel_C._Burbank	JOINS	International_Space_Station
2011-11-16	Anton_Shkaplerov	JOINS	International_Space_Station
2011-11-16	Anatoli_Ivanishin	JOINS	International_Space_Station
2011-11-16	Shenzhou_8 Spacecraft	SUPPORTS	Shenzhou_8
2011-11-17	Shenzhou_8	DEPARTS	LEO
2011-11-17	Shenzhou_8	ARRIVES	Earth
2011-11-22	Soyuz_TMA-02M_Spacecraft	SUPPORTS	Soyuz_TMA-02M
2011-11-22	Sergey_Volkov_(cosmonaut)	JOINS	Soyuz_TMA-02M
2011-11-22	Satoshi_Furukawa	JOINS	Soyuz_TMA-02M
2011-11-22	Michael_E._Fossum	JOINS	Soyuz_TMA-02M
2011-11-22	Soyuz_TMA-02M	DEPARTS	LEO
2011-11-22	Soyuz_TMA-02M	ARRIVES	Earth
2011-12-21	Soyuz_TMA-03M_Spacecraft	SUPPORTS	Soyuz_TMA-03M
2011-12-21	Oleg_Kononenko	JOINS	Soyuz_TMA-03M
2011-12-21	Donald_Pettit	JOINS	Soyuz_TMA-03M
2011-12-21	Andr%C3%A9_Kuipers	JOINS	Soyuz_TMA-03M
2011-12-21	Soyuz_TMA-03M	DEPARTS	Earth
2011-12-21	Soyuz_TMA-03M	ARRIVES	LEO
2011-12-23	Soyuz_TMA-03M_Spacecraft	SUPPORTS	International_Space_Station
2011-12-23	Oleg_Kononenko	JOINS	International_Space_Station
2011-12-23	Donald_Pettit	JOINS	International_Space_Station
2011-12-23	Andr%C3%A9_Kuipers	JOINS	International_Space_Station
2012-04-27	Soyuz_TMA-22_Spacecraft	SUPPORTS	Soyuz_TMA-22
2012-04-27	Daniel_C._Burbank	JOINS	Soyuz_TMA-22
2012-04-27	Anton_Shkaplerov	JOINS	Soyuz_TMA-22
2012-04-27	Anatoli_Ivanishin	JOINS	Soyuz_TMA-22
2012-04-27	Soyuz_TMA-22	DEPARTS	LEO
2012-04-27	Soyuz_TMA-22	ARRIVES	Earth
2012-05-15	Soyuz_TMA-04M_Spacecraft	SUPPORTS	Soyuz_TMA-04M
2012-05-15	Sergei_Revin	JOINS	Soyuz_TMA-04M
2012-05-15	Joseph_M._Acaba	JOINS	Soyuz_TMA-04M
2012-05-15	Gennady_Padalka	JOINS	Soyuz_TMA-04M
2012-05-15	Soyuz_TMA-04M	DEPARTS	Earth
2012-05-15	Soyuz_TMA-04M	ARRIVES	LEO
2012-05-17	Soyuz_TMA-04M_Spacecraft	SUPPORTS	International_Space_Station
2012-05-17	Sergei_Revin	JOINS	International_Space_Station
2012-05-17	Joseph_M._Acaba	JOINS	International_Space_Station
2012-05-17	Gennady_Padalka	JOINS	International_Space_Station
2012-06-16	Shenzhou_9_Spacecraft	SUPPORTS	Shenzhou_9
2012-06-16	Liu_Yang_(astronaut)	JOINS	Shenzhou_9
2012-06-16	Liu_Wang	JOINS	Shenzhou_9
2012-06-16	Jing_Haipeng	JOINS	Shenzhou_9
2012-06-16	Shenzhou_9	DEPARTS	Earth
2012-06-16	Shenzhou_9	ARRIVES	LEO
2012-06-18	Shenzhou_9_Spacecraft	SUPPORTS	Tiangong-1
2012-06-18	Liu_Yang_(astronaut)	JOINS	Tiangong-1
2012-06-18	Liu_Wang	JOINS	Tiangong-1
2012-06-18	Jing_Haipeng	JOINS	Tiangong-1
2012-06-24	Shenzhou_9_Spacecraft	SUPPORTS	Shenzhou_9
2012-06-24	Liu_Yang_(astronaut)	JOINS	Shenzhou_9
2012-06-24	Liu_Wang	JOINS	Shenzhou_9
2012-06-24	Jing_Haipeng	JOINS	Shenzhou_9
2012-06-29	Shenzhou_9	DEPARTS	LEO
2012-06-29	Shenzhou_9	ARRIVES	Earth
2012-07-01	Soyuz_TMA-03M_Spacecraft	SUPPORTS	Soyuz_TMA-03M
2012-07-01	Oleg_Kononenko	JOINS	Soyuz_TMA-03M
2012-07-01	Donald_Pettit	JOINS	Soyuz_TMA-03M
2012-07-01	Andr%C3%A9_Kuipers	JOINS	Soyuz_TMA-03M
2012-07-01	Soyuz_TMA-03M	DEPARTS	LEO
2012-07-01	Soyuz_TMA-03M	ARRIVES	Earth
2012-07-15	Soyuz_TMA-05M_Spacecraft	SUPPORTS	Soyuz_TMA-05M
2012-07-15	Yuri_Malenchenko	JOINS	Soyuz_TMA-05M
2012-07-15	Sunita_Williams	JOINS	Soyuz_TMA-05M
2012-07-15	Akihiko_Hoshide	JOINS	Soyuz_TMA-05M
2012-07-15	Soyuz_TMA-05M	DEPARTS	Earth
2012-07-15	Soyuz_TMA-05M	ARRIVES	LEO
2012-07-17	Soyuz_TMA-05M_Spacecraft	SUPPORTS	International_Space_Station
2012-07-17	Yuri_Malenchenko	JOINS	International_Space_Station
2012-07-17	Sunita_Williams	JOINS	International_Space_Station
2012-07-17	Akihiko_Hoshide	JOINS	International_Space_Station
2012-09-17	Soyuz_TMA-04M_Spacecraft	SUPPORTS	Soyuz_TMA-04M
2012-09-17	Sergei_Revin	JOINS	Soyuz_TMA-04M
2012-09-17	Joseph_M._Acaba	JOINS	Soyuz_TMA-04M
2012-09-17	Gennady_Padalka	JOINS	Soyuz_TMA-04M
2012-09-17	Soyuz_TMA-04M	DEPARTS	LEO
2012-09-17	Soyuz_TMA-04M	ARRIVES	Earth
2012-10-23	Soyuz_TMA-06M_Spacecraft	SUPPORTS	Soyuz_TMA-06M
2012-10-23	Oleg_Novitskiy	JOINS	Soyuz_TMA-06M
2012-10-23	Kevin_A._Ford	JOINS	Soyuz_TMA-06M
2012-10-23	Evgeny_Tarelkin	JOINS	Soyuz_TMA-06M
2012-10-23	Soyuz_TMA-06M	DEPARTS	Earth
2012-10-23	Soyuz_TMA-06M	ARRIVES	LEO
2012-10-25	Soyuz_TMA-06M_Spacecraft	SUPPORTS	International_Space_Station
2012-10-25	Oleg_Novitskiy	JOINS	International_Space_Station
2012-10-25	Kevin_A._Ford	JOINS	International_Space_Station
2012-10-25	Evgeny_Tarelkin	JOINS	International_Space_Station
2012-11-19	Soyuz_TMA-05M_Spacecraft	SUPPORTS	Soyuz_TMA-05M
2012-11-19	Yuri_Malenchenko	JOINS	Soyuz_TMA-05M
2012-11-19	Sunita_Williams	JOINS	Soyuz_TMA-05M
2012-11-19	Akihiko_Hoshide	JOINS	Soyuz_TMA-05M
2012-11-19	Soyuz_TMA-05M	DEPARTS	LEO
2012-11-19	Soyuz_TMA-05M	ARRIVES	Earth
2012-12-19	Soyuz_TMA-07M_Spacecraft	SUPPORTS	Soyuz_TMA-07M
2012-12-19	Thomas_Marshburn	JOINS	Soyuz_TMA-07M
2012-12-19	Roman_Romanenko	JOINS	Soyuz_TMA-07M
2012-12-19	Chris_Hadfield	JOINS	Soyuz_TMA-07M
2012-12-19	Soyuz_TMA-07M	DEPARTS	Earth
2012-12-19	Soyuz_TMA-07M	ARRIVES	LEO
2012-12-21	Soyuz_TMA-07M_Spacecraft	SUPPORTS	International_Space_Station
2012-12-21	Thomas_Marshburn	JOINS	International_Space_Station
2012-12-21	Roman_Romanenko	JOINS	International_Space_Station
2012-12-21	Chris_Hadfield	JOINS	International_Space_Station
2013-03-16	Soyuz_TMA-06M_Spacecraft	SUPPORTS	Soyuz_TMA-06M
2013-03-16	Oleg_Novitskiy	JOINS	Soyuz_TMA-06M
2013-03-16	Kevin_A._Ford	JOINS	Soyuz_TMA-06M
2013-03-16	Evgeny_Tarelkin	JOINS	Soyuz_TMA-06M
2013-03-16	Soyuz_TMA-06M	DEPARTS	LEO
2013-03-16	Soyuz_TMA-06M	ARRIVES	Earth
2013-03-28	Soyuz_TMA-08M_Spacecraft	SUPPORTS	Soyuz_TMA-08M
2013-03-28	Pavel_Vinogradov	JOINS	Soyuz_TMA-08M
2013-03-28	Christopher_Cassidy	JOINS	Soyuz_TMA-08M
2013-03-28	Alexander_Misurkin	JOINS	Soyuz_TMA-08M
2013-03-28	Soyuz_TMA-08M	DEPARTS	Earth
2013-03-28	Soyuz_TMA-08M	ARRIVES	LEO
2013-03-29	Soyuz_TMA-08M_Spacecraft	SUPPORTS	International_Space_Station
2013-03-29	Pavel_Vinogradov	JOINS	International_Space_Station
2013-03-29	Christopher_Cassidy	JOINS	International_Space_Station
2013-03-29	Alexander_Misurkin	JOINS	International_Space_Station
2013-05-13	Soyuz_TMA-07M_Spacecraft	SUPPORTS	Soyuz_TMA-07M
2013-05-13	Thomas_Marshburn	JOINS	Soyuz_TMA-07M
2013-05-13	Roman_Romanenko	JOINS	Soyuz_TMA-07M
2013-05-13	Chris_Hadfield	JOINS	Soyuz_TMA-07M
2013-05-14	Soyuz_TMA-07M	DEPARTS	LEO
2013-05-14	Soyuz_TMA-07M	ARRIVES	Earth
2013-05-28	Soyuz_TMA-09M_Spacecraft	SUPPORTS	Soyuz_TMA-09M
2013-05-28	Luca_Parmitano	JOINS	Soyuz_TMA-09M
2013-05-28	Karen_L._Nyberg	JOINS	Soyuz_TMA-09M
2013-05-28	Fyodor_Yurchikhin	JOINS	Soyuz_TMA-09M
2013-05-28	Soyuz_TMA-09M	DEPARTS	Earth
2013-05-28	Soyuz_TMA-09M	ARRIVES	LEO
2013-05-28	Soyuz_TMA-09M_Spacecraft	SUPPORTS	International_Space_Station
2013-05-28	Luca_Parmitano	JOINS	International_Space_Station
2013-05-28	Karen_L._Nyberg	JOINS	International_Space_Station
2013-05-28	Fyodor_Yurchikhin	JOINS	International_Space_Station
2013-06-11	Shenzhou_10_Spacecraft	SUPPORTS	Shenzhou_10
2013-06-11	Zhang_Xiaoguang	JOINS	Shenzhou_10
2013-06-11	Wang_Yaping	JOINS	Shenzhou_10
2013-06-11	Nie_Haisheng	JOINS	Shenzhou_10
2013-06-11	Shenzhou_10	DEPARTS	Earth
2013-06-11	Shenzhou_10	ARRIVES	LEO
